[Car_ID],[Title],[Price],[Car Type],[Registration Year],[Mileage],[Transmission],[Fuel Type],[Dealership],[Suburb],[Introduction date],[End date],[Engine position],[Engine detail],[Engine capacity (litre)],[Cylinder layout and quantity],[Fuel capacity],[Fuel consumption (average) **],[Fuel range (average)],[Power maximum (detail)],[Torque maximum],[Maximum/top speed],[CO2 emissions (average)],[Acceleration 0-100 km/h],[Last Updated],[Previous Owners],[Service History],[Colour],[Body Type],First_Entry_Timestamp,latest_version,Time_stamp
27049035,2023 Renault Kwid 1.0 Ultra For Sale,R 139 000,Used Car,2023,2 000 km,Manual,Petrol,JAY JAY MOTORS,Kempton Park,01/11/2020,1L,19 June 2023,1,Full Service History,White,Hatchback
26942502,2023 Suzuki S-Presso 1.0 GL Manual For Sale,R 139 900,Used Car,2023,47 729 km,Manual,Petrol,CMH TOYOTA ALBERTON,Alberton,05/12/2022,Front,1.0,1L,i3,27,"4,6 /100km",587 km,49 kW,89 Nm,111 g/km,29 April 2023,Unknown,White,Hatchback
26970474,2023 Nissan Almera 1.5 Acenta Auto For Sale,R 139 999,Used Car,2023,56 000 km,Automatic,Petrol,CE AUTO,Johannesburg,04/07/2016,Front,1.5,1.5L,i4,41,"7,2 /100km",569 km,73 kW,134 Nm,n/a s,183 km/h,171 g/km,01 June 2023,1,Full Service History,Sedan
26974260,2023 Nissan Almera 1.5 Acenta Auto For Sale,R 140 000,Used Car,2023,5 000 km,Automatic,Petrol,FAST TRACK MOTORS,Johannesburg,04/07/2016,Front,1.5,1.5L,i4,41,"7,2 /100km",569 km,73 kW,134 Nm,n/a s,183 km/h,171 g/km,24 May 2023,Unknown,Full Service History,White,Sedan
27043622,2023 Renault Kwid 1.0 Climber For Sale,R 140 000,Used Car,2023,2 000 km,Manual,Petrol,JODES MOTORS,Kempton Park,13/05/2022,Front,1.0,1L,i3,28,"4,9 /100km",596 km,50 kW,91 Nm,152 km/h,118 g/km,15 June 2023,1,Full Service History,Hatchback
26979976,2023 Suzuki Super Carry 1.2 For Sale,R 144 900,Used Car,2023,2 000 km,Manual,Petrol,WEBUYCARS SILVERLAKES,Pretoria,23/05/2016,Front,1.2,1.2L,i4,30,54 kW,101 Nm,16 June 2023,1,Full Service History,White,Single cab
26921297,2023 Suzuki S-Presso 1.0 GL Manual For Sale,R 144 950,Demo,2023,2 500 km,Manual,Petrol,SUZUKI BRYANSTON,Sandton,05/12/2022,Front,1.0,1L,i3,27,"4,6 /100km",587 km,49 kW,89 Nm,111 g/km,15 June 2023,Unknown,Full Franchise Service History,Red,Hatchback
26962788,2023 Suzuki S-Presso 1.0 GL Manual For Sale,R 147 500,Demo,2023,2 500 km,Manual,Petrol,SUZUKI BRYANSTON,Sandton,05/12/2022,Front,1.0,1L,i3,27,"4,6 /100km",587 km,49 kW,89 Nm,111 g/km,15 June 2023,Unknown,Full Franchise Service History,Orange,Hatchback
27032963,2023 Suzuki Super Carry 1.2 For Sale,R 149 500,Used Car,2023,1 850 km,Manual,Petrol,BASIL GREEN FORD,Edenvale,23/05/2016,Front,1.2,1.2L,i4,30,54 kW,101 Nm,10 June 2023,1,Full Franchise Service History,White,Single cab
26928009,2023 Renault Kwid 1.0 Zen For Sale,R 149 900,Used Car,2023,500 km,Manual,Petrol,KIA FOURWAYS,Sandton,13/05/2022,Front,1.0,1L,i3,28,"4,9 /100km",596 km,50 kW,91 Nm,152 km/h,118 g/km,24 May 2023,Unknown,Full Service History,White,Hatchback
27030935,2023 Suzuki S-Presso 1.0 GL Manual For Sale,R 149 900,Used Car,2023,1 000 km,Manual,Petrol,IPOP SUZUKI JHB SOUTH,Johannesburg,05/12/2022,Front,1.0,1L,i3,27,"4,6 /100km",587 km,49 kW,89 Nm,111 g/km,09 June 2023,1,Full Franchise Service History,Hatchback
26897086,2023 Suzuki S-Presso 1.0 GL+ For Sale,R 149 950,Demo,2023,5 000 km,Manual,Petrol,SUZUKI BRYANSTON,Sandton,18/03/2020,04/12/2022,Front,1.0,1L,i3,27,"4,9 /100km",551 km,50 kW,90 Nm,118 g/km,09 June 2023,Unknown,Full Franchise Service History,Silver,Hatchback
26876198,2023 Suzuki Super Carry 1.2 For Sale,R 152 500,New Car,2023,0,Manual,Petrol,SUZUKI N1 CITY NEW CARS,Goodwood,23/05/2016,Front,1.2,1.2L,i4,30,54 kW,101 Nm,08 May 2023,Single cab
26905830,2023 Suzuki Super Carry 1.2 For Sale,R 152 500,New Car,2023,0,Manual,Petrol,SUZUKI HAVAL GWM CHERY TABLE VIEW,Blouberg,23/05/2016,Front,1.2,1.2L,i4,30,54 kW,101 Nm,09 June 2023,White,Single cab
